Used 2002 Lexus ES 300,8995,72882,Millennium Silver Metallic,Light Charcoal W/Leather Seat,Richard Catena Auto Wholesalers,5 Speed Automatic,6 Cylinder,Four Door Sedan,29 photos,1 video,sedan
Used 2014 Nissan Versa S,11050,10058,Other,Other,Hudson Nissan,Continuously Variable Automatic,4 Cylinder,Four Door Sedan,33 photos,3 videos,sedan
Used 2013 Toyota Corolla LE,12475,31143,Silver,Other,Hudson Toyota (NJ),4 Speed Automatic,4 Cylinder,Four Door Sedan,64 photos,3 videos,sedan
Used 2014 Mazda MAZDA3 i Touring Sedan,14900,16535,Deep Crystal Blue Mica,Black,Wayne Mazda,Automatic,4 Cylinder,Four Door Sedan,35 photos,1 video,sedan
Used 2008 INFINITI M35,15000,53165,Platinum Graphite Metallic,Stone,NJ State Auto Auction,5 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,46 photos,2 videos,sedan
Used 2015 Nissan Altima 2.5 S,15260,8928,Gray,Other,Hudson Nissan,Continuously Variable Automatic,4 Cylinder,Four Door Sedan,35 photos,3 videos,sedan
Certified 2016 Toyota Corolla LE,15885,3917,Red,Other,Hudson Toyota (NJ),Continuously Variable Automatic,4 Cylinder,Four Door Sedan,54 photos,2 videos,sedan
Used 2014 Toyota Camry SE Sport,16734,21858,White,Other,Hudson Toyota (NJ),6 Speed Shiftable Automatic,4 Cylinder,Four Door Sedan,56 photos,2 videos,sedan
Used 2015 Toyota Corolla S Plus,17509,6413,White,Black,Hudson Toyota (NJ),Automatic,4 Cylinder,Four Door Sedan,56 photos,3 videos,sedan
Certified 2014 Toyota Camry SE,17998,6497,Classic Silver Metallic,Other,Hudson Toyota (NJ),6 Speed Shiftable Automatic,4 Cylinder,Four Door Sedan,54 photos,3 videos,sedan
Certified 2012 Lexus ES 350,19585,41288,Tungsten Pearl,Black,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,45 photos,1 video,sedan
Certified 2013 Lexus IS 250 AWD,21898,29117,Starfire Pearl,Black,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,48 photos,1 video,sedan
Certified 2014 Lexus ES 350,25898,25714,Starfire Pearl,Black,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,48 photos,1 video,sedan
Certified 2013 Lexus IS 250 AWD,25998,28333,Obsidian,Black,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,46 photos,1 video,sedan
Certified 2013 Lexus GS 450h,27998,35992,Nebula Gray Pearl,Black,Lexus of Englewood,6 Speed Shiftable Automatic,Hybrid,Four Door Sedan,54 photos,1 video,sedan
Certified 2014 Lexus GS 350 AWD,31898,25297,Starfire Pearl,Flaxen,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,49 photos,1 video,sedan
Certified 2014 Lexus IS 250 AWD,31998,27776,Ultra White,Black,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,51 photos,1 video,sedan
Certified 2015 Lexus GS 350 AWD,37503,13463,Starfire Pearl,Black,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,48 photos,1 video,sedan
Certified 2016 Lexus ES 350,37898,5201,Atomic Silver,Black W/Birds-Eye Maple Trim,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,55 photos,1 video,sedan
Certified 2013 Lexus LS 460 AWD,38521,22245,Obsidian,Black,Lexus of Englewood,8 Speed Shiftable Automatic,8 Cylinder,Four Door Sedan,48 photos,1 video,sedan
Certified 2015 Lexus GS 350 AWD,38751,16744,Nebula Gray Pearl,Cabernet Red,Lexus of Englewood,6 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,47 photos,1 video,sedan
Certified 2016 Lexus LS 460 AWD,61998,7601,Nebula Gray Pearl,Black W/ Shimamoku,Lexus of Englewood,8 Speed Shiftable Automatic,8 Cylinder,Four Door Sedan,50 photos,1 video,sedan
Used 2008 Nissan Maxima,8477,96095,Pebble Beach Metallic,Charcoal,NJ State Auto Auction,Continuously Variable Automatic,6 Cylinder,Four Door Sedan,49 photos,1 video,sedan
Used 2008 Honda Civic Si,8995,125551,Nighthawk Black Pearl,Black,Richmond Enterprises LLC,6 Speed Manual,4 Cylinder,Four Door Sedan,35 photos,1 video,sedan
Used 2012 Honda Civic LX Sedan,9995,60251,Crystal Black Pearl,Gray W/Cloth Seat Trim,Richard Catena Auto Wholesalers,5 Speed Automatic,4 Cylinder,Four Door Sedan,26 photos,1 video,sedan
