Certified 2014 Mercedes-Benz C300 4MATIC Sedan,26500,25580,Steel Gray,Other,Mercedes-Benz of Fairfield,7 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,32 photos,3 videos,sedan
Used 2014 Audi A4 2.0T Premium Plus quattro Sdn,27999,22900,Moonlight Blue Metallic,Gray,Audi Fairfield,8 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,34 photos,2 videos,sedan
Used 2016 Audi A3 2.0T Premium quattro Sedan,31999,3469,Brilliant Black,Black,Audi Fairfield,6 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,35 photos,2 videos,sedan
Certified 2017 Audi A4 2.0T Premium Sedan,36999,5500,Manhattan Gray Metallic,Black,Audi Fairfield,7 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,47 photos,2 videos,sedan
Certified 2017 Audi A4 2.0T Premium Sedan,37999,5788,Manhattan Gray Metallic,Black,Audi Fairfield,7 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,46 photos,2 videos,sedan
Certified 2017 Audi A4 2.0T Premium Plus quattro Sdn,41999,4973,White,Other,Audi Fairfield,7 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,45 photos,2 videos,sedan
Used 2014 Audi A4 2.0T Premium quattro Sedan,23999,40750,Black,Other,Audi Fairfield,8 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,34 photos,2 videos,sedan
Used 2014 Audi A4 2.0T Premium Plus quattro Sdn,27999,33750,Moonlight Blue Metallic,Brown/Black,Audi Fairfield,8 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,34 photos,2 videos,sedan
Used 2014 Subaru Impreza 2.0i Premium Sedan,16500,29525,Red,Black,Napoli Nissan,Continuously Variable Automatic,4 Cylinder,Four Door Sedan,21 photos,1 video,sedan
Used 2014 Nissan Maxima 3.5 SV,21500,19672,Silver,Cafe Latte,Napoli Nissan,Continuously Variable Automatic,6 Cylinder,Four Door Sedan,21 photos,1 video,sedan
Used 2013 Mercedes-Benz C300 Sport 4MATIC Sedan,23500,33758,Lunar,Other,Mercedes-Benz of Fairfield,7 Speed Shiftable Automatic,6 Cylinder,Four Door Sedan,41 photos,3 videos,sedan
Certified 2013 Audi A4 2.0T Premium Plus quattro Sdn,25997,18293,Gray,Black,Audi Fairfield,8 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,46 photos,2 videos,sedan
Certified 2015 Audi A3 2.0T Premium quattro Sedan,26799,17977,Glacier White Metallic/Black Roof,Black,Audi Fairfield,6 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,42 photos,2 videos,sedan
Certified 2017 Audi A4 2.0T Premium Plus quattro Sdn,41997,8575,Gray,Atlas Beige/Black,Audi Fairfield,7 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,47 photos,2 videos,sedan
Used 2017 Audi A4 2.0T Premium Plus quattro Sdn,41999,6750,Black,Other,Audi Fairfield,7 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,16 photos,2 videos,sedan
Certified 2016 Audi A6 2.0T Premium quattro,43999,4129,Florett Silver Metallic,Black,Audi Fairfield,8 Speed Shiftable Automatic,4 Cylinder Turbo,Four Door Sedan,62 photos,2 videos,sedan
Certified 2016 Audi A6 3.0T Premium Plus quattro,49999,6073,Florett Silver Metallic,Black,Audi Fairfield,8 Speed Shiftable Automatic,6 Cylinder Supercharg,Four Door Sedan,63 photos,2 videos,sedan
Certified 2014 Mercedes-Benz S550 Sedan,73000,10879,Obsidian Black,Other,Mercedes-Benz of Fairfield,7 Speed Shiftable Automatic,8 Cylinder Turbo,Four Door Sedan,32 photos,3 videos,sedan
Used 2014 Chevrolet Cruze LS,12844,10960,Blue,NA,Chevrolet of Fairfield Inc,6 Speed Shiftable Automatic,4 Cylinder,Four Door Sedan,26 photos,NA,sedan
Used 2008 INFINITI G35 x Sedan,12954,80001,Blue,Black,Acura of Milford,5 Speed Automatic with Electronic Overdrive,6 Cylinder,Four Door Sedan,28 photos,NA,sedan
Used 2014 Honda Civic EX Sedan,15278,21953,Taffeta White,Beige,Acura of Milford,Continuously Variable Automatic,4 Cylinder,Four Door Sedan,28 photos,NA,sedan
